pert,gene,label,direction,split
UTP20,VPS13B,0,-1,train
UTP20,WHAMM,0,-1,train
UTP20,WNK4,0,-1,train
UTP20,YIPF4,0,-1,train
UTP20,YOD1,0,-1,train
UTP20,ZBTB21,0,-1,train
UTP20,ZFP36,0,-1,train
UTP20,ZNF346,0,-1,train
UTP20,ZNF362,0,-1,train
UTP23,ABCC5,0,-1,train
UTP23,ADGRL2,0,-1,train
UTP23,AGO3,0,-1,train
UTP23,AHI1,0,-1,train
UTP23,AMBP,1,1,train
UTP23,APOE,1,1,train
UTP23,ARIH2,0,-1,train
UTP23,ARPP19,0,-1,train
UTP23,ATP11C,0,-1,train
UTP23,C3,1,1,train
UTP23,CEBPB,0,-1,train
UTP23,CLIP2,0,-1,train
UTP23,CRIP2,0,-1,train
UTP23,CST3,1,1,train
UTP23,DAP,0,-1,train
UTP23,DAXX,0,-1,train
UTP23,DCAF17,0,-1,train
UTP23,DENND4A,0,-1,train
UTP23,DNAJC11,0,-1,train
UTP23,DOP1A,0,-1,train
UTP23,EIF3H,1,0,train
UTP23,EIF4B,1,0,train
UTP23,FAM120A,0,-1,train
UTP23,FDXR,1,1,train
UTP23,FUBP3,0,-1,train
UTP23,GNPNAT1,0,-1,train
UTP23,GPC3,1,1,train
UTP23,GRWD1,0,-1,train
UTP23,HBQ1,0,-1,train
UTP23,HIKESHI,0,-1,train
UTP23,HMGB1,1,0,train
UTP23,HNRNPA1,1,0,train
UTP23,IFI30,0,-1,train
UTP23,KANSL1,0,-1,train
UTP23,KIAA0319L,0,-1,train
UTP23,KLHL23,0,-1,train
UTP23,LAMA5,0,-1,train
UTP23,LIN52,0,-1,train
UTP23,LINC-PINT,0,-1,train
UTP23,LRCH4,0,-1,train
UTP23,LRRC47,0,-1,train
UTP23,MACF1,0,-1,train
UTP23,MARVELD3,0,-1,train
UTP23,MDM2,1,1,train
UTP23,METTL23,0,-1,train
UTP23,METTL5,0,-1,train
UTP23,MFN1,0,-1,train
UTP23,MYO5C,0,-1,train
UTP23,NAA38,0,-1,train
UTP23,NDEL1,0,-1,train
UTP23,NOL9,0,-1,train
UTP23,NPM1,1,0,train
UTP23,PDSS2,0,-1,train
UTP23,PHF6,0,-1,train
UTP23,PLOD1,0,-1,train
UTP23,PPP1R18,0,-1,train
UTP23,PRAP1,1,1,train
UTP23,PRKAB2,0,-1,train
UTP23,PSMD13,0,-1,train
UTP23,RAB11FIP1,0,-1,train
UTP23,RAMAC,0,-1,train
UTP23,RHBDD2,0,-1,train
UTP23,RMI1,0,-1,train
UTP23,RNPC3,0,-1,train
UTP23,RPA1,0,-1,train
UTP23,RPL10A,1,0,train
UTP23,RPL12,1,0,train
UTP23,RPS9,1,0,train
UTP23,RRAD,0,-1,train
UTP23,SLC22A23,0,-1,train
UTP23,SLC25A24,0,-1,train
UTP23,SLC35A3,0,-1,train
UTP23,SMARCA4,0,-1,train
UTP23,SNRPA1,0,-1,train
UTP23,SNRPN,0,-1,train
UTP23,TAOK1,0,-1,train
UTP23,TCF7,0,-1,train
UTP23,TIMM8A,0,-1,train
UTP23,TIMMDC1,0,-1,train
UTP23,TOB2,0,-1,train
UTP23,TOR2A,0,-1,train
UTP23,TPRN,0,-1,train
UTP23,TRIM38,0,-1,train
UTP23,TSTD3,0,-1,train
UTP23,TUBA1B,1,0,train
UTP23,UBA5,0,-1,train
UTP23,UBE2D2,0,-1,train
UTP23,UCK2,0,-1,train
UTP23,UCP2,0,-1,train
UTP23,WDR89,0,-1,train
UTP23,YTHDC2,0,-1,train
UTP23,ZC3H3,0,-1,train
UTP23,ZDHHC21,0,-1,train
UTP23,ZNF26,0,-1,train
UTP23,ZNF384,0,-1,train
UTP23,ZNF496,0,-1,train
UTP25,ABHD14A,0,-1,train
UTP25,ADAT1,0,-1,train
UTP25,AGPAT5,0,-1,train
UTP25,AHR,0,-1,train
UTP25,ALKBH7,0,-1,train
UTP25,AMBP,1,1,train
UTP25,ANGPTL8,1,1,train
UTP25,ANKRD52,0,-1,train
UTP25,AP2A2,0,-1,train
UTP25,APOA1,1,1,train
UTP25,APOE,1,1,train
UTP25,APOOL,0,-1,train
UTP25,ATF1,0,-1,train
UTP25,ATP6V1B2,0,-1,train
UTP25,BLOC1S6,0,-1,train
UTP25,BRI3BP,0,-1,train
UTP25,C3,1,1,train
UTP25,C4orf46,0,-1,train
UTP25,CALD1,0,-1,train
UTP25,CD7,0,-1,train
UTP25,CDK6,0,-1,train
UTP25,CFAP97,0,-1,train
UTP25,CHEK2,0,-1,train
UTP25,COMMD2,0,-1,train
UTP25,CSK,0,-1,train
UTP25,CST3,1,1,train
UTP25,DCTN5,0,-1,train
UTP25,EDC3,0,-1,train
UTP25,EDC4,0,-1,train
UTP25,EPPK1,0,-1,train
UTP25,EXD2,0,-1,train
UTP25,F7,0,-1,train
UTP25,FAM182A,0,-1,train
UTP25,FAXDC2,0,-1,train
UTP25,FTO,0,-1,train
UTP25,FXYD2,1,1,train
UTP25,GLS2,0,-1,train
UTP25,GLTP,0,-1,train
UTP25,GNPAT,0,-1,train
UTP25,GPC3,1,1,train
UTP25,GPR107,0,-1,train
UTP25,HNRNPA1,1,0,train
UTP25,HPD,0,-1,train
UTP25,HSPA4,0,-1,train
UTP25,IDH3A,0,-1,train
UTP25,IP6K2,0,-1,train
UTP25,KDM6B,0,-1,train
UTP25,KLHL8,0,-1,train
UTP25,LIMK1,0,-1,train
UTP25,LIN54,0,-1,train
UTP25,MAP1B,0,-1,train
UTP25,MAP2K7,0,-1,train
UTP25,MCM9,0,-1,train
UTP25,MKS1,0,-1,train
UTP25,MPP1,0,-1,train
UTP25,MPV17,0,-1,train
UTP25,MRTFB,0,-1,train
UTP25,MUS81,0,-1,train
UTP25,NAP1L1,1,0,train
UTP25,PALMD,0,-1,train
UTP25,PHIP,0,-1,train
UTP25,PITPNM2,0,-1,train
UTP25,PKN1,0,-1,train
UTP25,PON2,0,-1,train
UTP25,PPAN,0,-1,train
UTP25,PPM1K,0,-1,train
UTP25,PPP1CA,0,-1,train
UTP25,PSMF1,0,-1,train
UTP25,PTGES2,0,-1,train
UTP25,PTGFRN,0,-1,train
UTP25,PTPA,0,-1,train
UTP25,RAI14,0,-1,train
UTP25,RBIS,0,-1,train
UTP25,RNF213,0,-1,train
UTP25,RPL10A,1,0,train
UTP25,RPL12,1,0,train
UTP25,RPL13A,1,0,train
UTP25,RPL26,1,0,train
UTP25,RPL5,1,0,train
UTP25,RPL7A,1,0,train
UTP25,RPS9,1,0,train
UTP25,RSBN1,0,-1,train
UTP25,S100A2,0,-1,train
UTP25,SATB2,0,-1,train
UTP25,SLC40A1,0,-1,train
UTP25,SNRNP40,0,-1,train
UTP25,STAT2,0,-1,train
UTP25,TBC1D20,0,-1,train
UTP25,TBL1XR1,0,-1,train
UTP25,TEX264,0,-1,train
UTP25,TMEM143,0,-1,train
UTP25,TMEM94,0,-1,train
UTP25,TMTC4,0,-1,train
UTP25,UGGT1,0,-1,train
UTP25,USP9X,0,-1,train
UTP25,WIZ,0,-1,train
UTP25,YWHAZ,0,-1,train
UTP6,ABCC10,0,-1,train
UTP6,AGPS,0,-1,train
UTP6,ANGPTL8,1,1,train
UTP6,APOE,1,1,train
UTP6,ATP5ME,0,-1,train
UTP6,ATXN3,0,-1,train
UTP6,BIRC2,0,-1,train
UTP6,BLOC1S1,0,-1,train
UTP6,CDC42EP1,0,-1,train
UTP6,CEP135,0,-1,train
UTP6,CHEK2,0,-1,train
UTP6,CIAPIN1,0,-1,train
UTP6,CNNM3,0,-1,train
UTP6,CSK,0,-1,train
UTP6,DDI2,0,-1,train
UTP6,DERL1,0,-1,train
UTP6,DOLK,0,-1,train
UTP6,ENDOD1,0,-1,train
UTP6,FAM83G,0,-1,train
UTP6,FAXDC2,0,-1,train
UTP6,FBXO25,0,-1,train
UTP6,FDXR,1,1,train
UTP6,FNBP1L,0,-1,train
UTP6,GNPTG,0,-1,train
UTP6,GOLGA2,0,-1,train
UTP6,GPATCH1,0,-1,train
UTP6,GPX3,0,-1,train
UTP6,HNRNPA1,1,0,train
UTP6,HSD17B10,0,-1,train
UTP6,HSD17B8,0,-1,train
UTP6,HSPB1,0,-1,train
UTP6,IDH2,0,-1,train
UTP6,IKBIP,0,-1,train
UTP6,INO80B,0,-1,train
UTP6,IPO11,0,-1,train
UTP6,IPO5,0,-1,train
UTP6,KMT2D,0,-1,train
UTP6,LGALS2,0,-1,train
UTP6,LMTK2,0,-1,train
UTP6,LRCH4,0,-1,train
UTP6,MCM2,0,-1,train
UTP6,MDM2,1,1,train
UTP6,MEPCE,0,-1,train
UTP6,MFNG,0,-1,train
UTP6,MMADHC,0,-1,train
UTP6,MPV17L2,0,-1,train
UTP6,MRPS18A,0,-1,train
UTP6,NAP1L1,1,0,train
UTP6,NDUFB7,0,-1,train
UTP6,NDUFV1,0,-1,train
UTP6,NEK4,0,-1,train
UTP6,NOA1,0,-1,train
UTP6,NPW,0,-1,train
UTP6,NR4A1,0,-1,train
UTP6,NUDT3,0,-1,train
UTP6,PHLPP1,0,-1,train
UTP6,PIP5K1C,0,-1,train
UTP6,PNPLA6,0,-1,train
UTP6,POLR2M,0,-1,train
UTP6,PPIG,0,-1,train
UTP6,PRPF38A,0,-1,train
UTP6,PSMD11,0,-1,train
UTP6,PTPRN2,0,-1,train
UTP6,R3HDM2,0,-1,train
UTP6,RANGRF,0,-1,train
UTP6,RIPK1,0,-1,train
UTP6,RPAP3,0,-1,train
UTP6,RPL10A,1,0,train
UTP6,RPL12,1,0,train
UTP6,RPL26,1,0,train
UTP6,RPL5,1,0,train
UTP6,RPL7A,1,0,train
UTP6,RPS13,1,0,train
UTP6,RPS23,1,0,train
UTP6,RPS25,0,-1,train
UTP6,RPS6KC1,0,-1,train
UTP6,RPS9,1,0,train
UTP6,SIK2,0,-1,train
UTP6,SLC13A3,0,-1,train
UTP6,SLC17A9,0,-1,train
UTP6,SLC44A3,0,-1,train
UTP6,SLC6A14,0,-1,train
UTP6,SMAP2,0,-1,train
UTP6,SMARCB1,0,-1,train
UTP6,SNX5,1,0,train
UTP6,SRSF4,0,-1,train
UTP6,TBL1XR1,0,-1,train
UTP6,TEX261,0,-1,train
UTP6,TFB1M,0,-1,train
UTP6,TNPO2,0,-1,train
UTP6,TRIB3,0,-1,train
UTP6,TULP3,0,-1,train
UTP6,UFL1,0,-1,train
UTP6,USP33,0,-1,train
UTP6,XBP1,0,-1,train
UTP6,ZNF563,0,-1,train
UXT,ACOT7,0,-1,train
UXT,ADSL,0,-1,train
UXT,AHCY,1,0,train
UXT,AIG1,0,-1,train
UXT,ANKS1A,0,-1,train
UXT,APOC1,0,-1,train
UXT,ARL16,0,-1,train
UXT,ARL5A,0,-1,train
UXT,ATOX1,0,-1,train
UXT,AURKB,0,-1,train
UXT,BPTF,0,-1,train
UXT,BRAF,0,-1,train
UXT,BRAP,0,-1,train
UXT,CADM1,0,-1,train
UXT,CALML4,0,-1,train
UXT,CAMTA2,0,-1,train
UXT,CASP2,0,-1,train
UXT,CCDC125,0,-1,train
UXT,CHD2,0,-1,train
UXT,CLCN5,0,-1,train
UXT,DIPK2A,0,-1,train
UXT,DNAJC13,0,-1,train
UXT,EEF1A1,1,0,train
UXT,ENO1,1,0,train
UXT,ERVK3-1,0,-1,train
UXT,FAM189B,0,-1,train
UXT,FAM98C,0,-1,train
UXT,FCF1,0,-1,train
UXT,FN1,0,-1,train
UXT,FRG1,0,-1,train
UXT,GDI1,0,-1,train
UXT,GMEB1,0,-1,train
UXT,GSPT1,0,-1,train
UXT,HNRNPA1,1,0,train
UXT,HNRNPDL,1,0,train
UXT,LIN7A,0,-1,train
UXT,LMTK2,0,-1,train
UXT,MAP3K2,0,-1,train
UXT,MASP2,0,-1,train
UXT,MCAT,0,-1,train
UXT,MED14,0,-1,train
UXT,MEPCE,0,-1,train
UXT,METTL16,0,-1,train
UXT,MRPL30,0,-1,train
UXT,MRPL9,0,-1,train
UXT,MRPS14,0,-1,train
UXT,MT-CO1,1,1,train
UXT,MXRA8,0,-1,train
UXT,NFKBIE,0,-1,train
UXT,NOL10,0,-1,train
UXT,NPM1,1,0,train
UXT,NT5C,1,0,train
UXT,NUBP2,0,-1,train
UXT,NUDT7,0,-1,train
UXT,NUFIP1,0,-1,train
UXT,ORM2,1,1,train
UXT,PEG10,1,0,train
UXT,PHF20,0,-1,train
UXT,PIEZO2,0,-1,train
UXT,PLEKHJ1,1,0,train
UXT,POLG2,0,-1,train
UXT,POLR2A,1,1,train
UXT,PTDSS1,0,-1,train
UXT,PTGDS,0,-1,train
UXT,RBM27,0,-1,train
UXT,RBM4B,0,-1,train
UXT,REXO4,0,-1,train
UXT,RHOF,0,-1,train
UXT,RILP,0,-1,train
UXT,RNF19B,0,-1,train
UXT,RPL28,1,0,train
UXT,RPL38,0,-1,train
UXT,RPS12,1,0,train
UXT,S100PBP,0,-1,train
UXT,SEC61A1,0,-1,train
UXT,SEPTIN9,0,-1,train
UXT,SERPINA5,0,-1,train
UXT,SF3B1,1,1,train
UXT,SLC44A3,0,-1,train
UXT,SPINT1,0,-1,train
UXT,SVBP,0,-1,train
UXT,SYPL1,0,-1,train
UXT,TMEM138,0,-1,train
UXT,TMEM59L,0,-1,train
UXT,TRMT1,0,-1,train
UXT,UNC119B,0,-1,train
UXT,USP13,0,-1,train
UXT,WDR3,0,-1,train
UXT,WDR43,0,-1,train
UXT,ZFP36L1,0,-1,train
UXT,ZFP64,0,-1,train
UXT,ZNF330,0,-1,train
UXT,ZNF397,0,-1,train
VARS,ABL2,0,-1,train
VARS,AMMECR1L,0,-1,train
VARS,ANGPTL8,1,1,train
VARS,ANKRD28,0,-1,train
VARS,ARHGAP12,0,-1,train
VARS,ARHGEF40,0,-1,train
VARS,ARL5A,0,-1,train
VARS,ATP10A,0,-1,train
VARS,B9D1,0,-1,train
VARS,BBS2,0,-1,train
VARS,BDH1,0,-1,train
VARS,BLCAP,0,-1,train
VARS,CACNG4,0,-1,train
VARS,CALR,1,0,train
VARS,CEBPB,1,1,train
VARS,CHMP2A,0,-1,train
VARS,CNOT1,0,-1,train
VARS,COG3,0,-1,train
VARS,COQ3,0,-1,train
VARS,CTSD,0,-1,train
VARS,CWC22,0,-1,train
VARS,DARS2,0,-1,train
VARS,DBI,1,0,train
VARS,DDX18,0,-1,train
VARS,DDX31,0,-1,train
VARS,DNAJC16,0,-1,train
VARS,DOCK5,0,-1,train
VARS,EIF1,1,1,train
VARS,EIF5A2,0,-1,train
VARS,FAM126A,0,-1,train
VARS,FAM86C1,0,-1,train
VARS,FBXW9,0,-1,train
VARS,FGFR1OP,0,-1,train
VARS,FLNA,0,-1,train
VARS,GAPDH,1,0,train
VARS,GNG5,1,1,train
VARS,GNPAT,0,-1,train
VARS,GSK3B,0,-1,train
VARS,HSP90AA1,1,0,train
VARS,JTB,0,-1,train
VARS,KANSL1,0,-1,train
VARS,KAT6A,0,-1,train
VARS,KCNMB4,0,-1,train
VARS,LDHA,1,0,train
VARS,LHPP,0,-1,train
VARS,LINC02693,0,-1,train
VARS,LRRCC1,0,-1,train
VARS,LSM12,0,-1,train
VARS,MAP3K7,0,-1,train
VARS,MRTFB,0,-1,train
VARS,MT-ATP6,1,0,train
VARS,MT-CO2,1,0,train
VARS,MT-ND4,1,0,train
VARS,NAP1L1,0,-1,train
VARS,NDUFB7,0,-1,train
VARS,NELFB,0,-1,train
VARS,NFU1,0,-1,train
VARS,NR2F1,0,-1,train
VARS,OXA1L,0,-1,train
VARS,PAFAH1B1,0,-1,train
VARS,PDHB,0,-1,train
VARS,PGBD1,0,-1,train
VARS,PHYKPL,0,-1,train
VARS,PLEC,0,-1,train
VARS,PLPP1,0,-1,train
VARS,PPM1A,0,-1,train
VARS,PRR13,0,-1,train
VARS,RAB27A,0,-1,train
VARS,RAD9A,0,-1,train
VARS,RASA2,0,-1,train
VARS,RPAP3,0,-1,train
VARS,RPL27,1,1,train
VARS,RPL28,1,1,train
VARS,RSBN1L,0,-1,train
VARS,RTF2,0,-1,train
VARS,SFXN5,0,-1,train
VARS,SGTA,0,-1,train
VARS,SLC25A39,0,-1,train
VARS,SLC2A1,0,-1,train
VARS,SPINDOC,0,-1,train
VARS,STAP2,0,-1,train
VARS,STK26,0,-1,train
VARS,TANGO6,0,-1,train
VARS,TATDN3,0,-1,train
VARS,TBCC,0,-1,train
VARS,THAP6,0,-1,train
VARS,TMEM86B,0,-1,train
VARS,TPT1,1,1,train
VARS,TRAPPC13,0,-1,train
VARS,TRIAP1,0,-1,train
VARS,TRIB3,1,1,train
VARS,TYW1,0,-1,train
VARS,UBE2F,0,-1,train
VARS,VKORC1L1,0,-1,train
VARS,WARS2,0,-1,train
VARS,ZC3H12A,0,-1,train
VARS,ZCCHC3,0,-1,train
VARS,ZFP91,0,-1,train
VARS,ZMYM4,0,-1,train
VARS,ZNF337,0,-1,train
VPS28,ABCC3,0,-1,train
VPS28,ACIN1,0,-1,train
VPS28,ACTR8,0,-1,train
VPS28,AFMID,0,-1,train
VPS28,AKR1C1,1,1,train
VPS28,AMDHD2,0,-1,train
VPS28,ANKS6,0,-1,train
VPS28,ANXA4,0,-1,train
VPS28,AP3M2,0,-1,train
VPS28,APOH,1,0,train
VPS28,ARID4B,0,-1,train
VPS28,ATF3,1,1,train
VPS28,BEST4,0,-1,train
VPS28,BORCS5,0,-1,train
VPS28,C16orf58,0,-1,train
VPS28,C1orf226,0,-1,train
VPS28,CCDC150,0,-1,train
VPS28,CD63,1,1,train
VPS28,CDS1,0,-1,train
VPS28,CDV3,0,-1,train
VPS28,CEBPB,1,1,train
VPS28,CGNL1,0,-1,train
VPS28,CHML,0,-1,train
VPS28,CLN5,0,-1,train
VPS28,CLTB,1,1,train
VPS28,COIL,0,-1,train
VPS28,DHRS3,0,-1,train
VPS28,DNAJC9,0,-1,train
VPS28,DST,1,1,train
VPS28,DUSP1,1,1,train
VPS28,EIF3M,0,-1,train
VPS28,EMC8,0,-1,train
VPS28,ERCC4,0,-1,train
VPS28,FIBP,0,-1,train
VPS28,FN1,0,-1,train
VPS28,GMEB1,0,-1,train
VPS28,GOSR2,0,-1,train
VPS28,GRAMD2B,0,-1,train
VPS28,GSAP,0,-1,train
VPS28,HLF,0,-1,train
VPS28,ING3,0,-1,train
VPS28,ITGA2,0,-1,train
VPS28,JUND,1,1,train
VPS28,KIF13A,0,-1,train
VPS28,KLF6,1,1,train
VPS28,KLHDC3,0,-1,train
VPS28,KLHL14,0,-1,train
VPS28,KMT2A,0,-1,train
VPS28,KRCC1,0,-1,train
VPS28,LPCAT1,0,-1,train
VPS28,LRRC58,0,-1,train
VPS28,MAD1L1,0,-1,train
VPS28,MAGI1,0,-1,train
VPS28,MANBAL,0,-1,train
VPS28,MAP4K3,0,-1,train
VPS28,MPV17L,0,-1,train
VPS28,MRPS18C,0,-1,train
VPS28,MRPS7,0,-1,train
VPS28,MT-CO1,0,-1,train
VPS28,MT2A,0,-1,train
VPS28,MYLK,0,-1,train
VPS28,NAPG,0,-1,train
VPS28,NPW,0,-1,train
VPS28,NRBP1,1,1,train
VPS28,PAFAH1B1,0,-1,train
VPS28,PAN3,0,-1,train
VPS28,PARN,0,-1,train
VPS28,PDXDC1,0,-1,train
VPS28,PSAP,1,1,train
VPS28,PSMB6,0,-1,train
VPS28,PTBP2,0,-1,train
VPS28,RAB22A,0,-1,train
VPS28,RBM45,0,-1,train
VPS28,REXO4,0,-1,train
VPS28,RNF149,0,-1,train
VPS28,RNPC3,0,-1,train
VPS28,RRS1,0,-1,train
VPS28,RUVBL2,0,-1,train
VPS28,S100A6,1,1,train
VPS28,SAPCD2,0,-1,train
VPS28,SLC7A1,0,-1,train
VPS28,SLC7A5,0,-1,train
VPS28,SMAD6,0,-1,train
VPS28,SMIM4,0,-1,train
VPS28,SORBS2,0,-1,train
VPS28,SQSTM1,1,1,train
VPS28,SRRM1,0,-1,train
VPS28,SYNE3,0,-1,train
VPS28,TCTA,0,-1,train
VPS28,TGOLN2,0,-1,train
VPS28,TLK2,0,-1,train
VPS28,TMEM259,0,-1,train
VPS28,TOR4A,0,-1,train
VPS28,TP53I3,0,-1,train
VPS28,TUBB2B,1,1,train
VPS28,USP31,0,-1,train
VPS28,XXYLT1,0,-1,train
VPS28,YPEL5,1,1,train
VPS28,ZBTB40,0,-1,train
VPS28,ZFP90,0,-1,train
VPS28,ZSCAN29,0,-1,train
VPS35,AARSD1,0,-1,train
VPS35,ABRACL,0,-1,train
VPS35,ACAP2,0,-1,train
VPS35,ALDH2,0,-1,train
VPS35,ALKBH1,0,-1,train
VPS35,AP2B1,0,-1,train
VPS35,APOE,1,1,train
VPS35,ASXL1,0,-1,train
VPS35,ATP6V0E2,0,-1,train
VPS35,BCL2L2,0,-1,train
VPS35,BUB1,0,-1,train
VPS35,BUD13,0,-1,train
VPS35,CASP2,0,-1,train
VPS35,CCNB1,0,-1,train
VPS35,CCNB2,0,-1,train
VPS35,CCZ1,0,-1,train
VPS35,CD302,0,-1,train
VPS35,CDH1,0,-1,train
VPS35,CDK4,0,-1,train
VPS35,CEP131,0,-1,train
VPS35,CERT1,0,-1,train
VPS35,CROT,0,-1,train
VPS35,CUL4A,0,-1,train
VPS35,DBT,0,-1,train
VPS35,DDX3X,0,-1,train
VPS35,DEPDC1B,0,-1,train
VPS35,DICER1,0,-1,train
VPS35,DTX2,0,-1,train
VPS35,FAM174C,0,-1,train
VPS35,FBXO5,0,-1,train
VPS35,FKBP11,0,-1,train
VPS35,GANAB,0,-1,train
VPS35,GATB,0,-1,train
VPS35,HMBOX1,0,-1,train
VPS35,IGHMBP2,0,-1,train
VPS35,IL6R,0,-1,train
VPS35,ING5,0,-1,train
VPS35,ITCH,0,-1,train
VPS35,ITGAE,0,-1,train
VPS35,KAT5,0,-1,train
VPS35,KDM3A,0,-1,train
VPS35,KHDRBS1,0,-1,train
VPS35,KLHL8,0,-1,train
VPS35,KRBOX4,0,-1,train
VPS35,KRT18,1,0,train
VPS35,KRT23,1,0,train
VPS35,LDLRAD4,0,-1,train
VPS35,LIN7C,0,-1,train
VPS35,LYN,0,-1,train
VPS35,MTUS1,0,-1,train
VPS35,MYL6B,0,-1,train
VPS35,NCBP2,0,-1,train
VPS35,NFATC3,0,-1,train
VPS35,NOL11,0,-1,train
VPS35,NONO,0,-1,train
VPS35,NPTN,0,-1,train
VPS35,NR0B2,0,-1,train
VPS35,NUP160,0,-1,train
VPS35,OCLN,0,-1,train
VPS35,PATJ,0,-1,train
VPS35,PIP5K1B,0,-1,train
VPS35,POLL,0,-1,train
VPS35,PRIM2,0,-1,train
VPS35,RAP2B,0,-1,train
VPS35,RFC3,0,-1,train
VPS35,RHPN2,0,-1,train
VPS35,SEMA3B,1,0,train
VPS35,SFI1,0,-1,train
VPS35,SLC2A4RG,0,-1,train
VPS35,SMPDL3A,0,-1,train
VPS35,SND1,0,-1,train
VPS35,SNRNP200,0,-1,train
VPS35,SORD,0,-1,train
VPS35,TBC1D23,0,-1,train
VPS35,TMEM185B,0,-1,train
VPS35,TRIM38,0,-1,train
VPS35,TRIM56,0,-1,train
VPS35,TRIM71,0,-1,train
VPS35,TRPV2,0,-1,train
VPS35,TSPAN8,0,-1,train
VPS35,WASF2,0,-1,train
VPS35,WDR82,0,-1,train
VPS35,YOD1,0,-1,train
VPS35,ZFP36L1,0,-1,train
WARS,ABCD3,0,-1,train
WARS,ABI2,0,-1,train
WARS,ACVR2A,0,-1,train
WARS,AEN,0,-1,train
WARS,AGTPBP1,0,-1,train
WARS,ANGPTL8,1,1,train
WARS,ARSE,0,-1,train
WARS,ATPAF2,0,-1,train
WARS,BAIAP2L2,0,-1,train
WARS,BPIFB2,1,1,train
WARS,BRD1,0,-1,train
WARS,C11orf49,0,-1,train
WARS,C1orf159,0,-1,train
WARS,CADM1,0,-1,train
WARS,CALR,1,0,train
WARS,CAMLG,0,-1,train
WARS,CEBPB,1,1,train
WARS,CENPV,0,-1,train
WARS,CISD3,0,-1,train
WARS,CLPTM1,0,-1,train
WARS,DCLRE1C,0,-1,train
WARS,DHRS11,0,-1,train
WARS,DIDO1,0,-1,train
WARS,DTX4,0,-1,train
WARS,EIF1,1,1,train
WARS,EIF4EBP1,1,1,train
WARS,FAM135A,0,-1,train
WARS,FOXP4,0,-1,train
WARS,FUT11,0,-1,train
WARS,GADD45A,0,-1,train
WARS,GLRX2,0,-1,train
WARS,GNS,0,-1,train
WARS,GSAP,0,-1,train
WARS,HMGB1,1,0,train
WARS,HSD17B12,0,-1,train
WARS,HSPB11,0,-1,train
WARS,HSPE1,1,0,train
WARS,IFI30,0,-1,train
WARS,ISG15,0,-1,train
WARS,KCTD2,0,-1,train
WARS,KPNA1,0,-1,train
WARS,LENG1,0,-1,train
WARS,LHPP,0,-1,train
WARS,METTL21A,0,-1,train
WARS,MISP,0,-1,train
WARS,MOB1B,0,-1,train
WARS,MRPL40,0,-1,train
WARS,MTHFD1L,0,-1,train
WARS,MTUS1,0,-1,train
WARS,NDUFS2,0,-1,train
WARS,NFIB,0,-1,train
WARS,NTN4,0,-1,train
WARS,OXA1L,0,-1,train
WARS,PAK4,0,-1,train
WARS,PCTP,0,-1,train
WARS,PEG3,0,-1,train
WARS,PHB2,0,-1,train
WARS,PHPT1,1,0,train
WARS,PLD3,0,-1,train
WARS,PPP6R3,0,-1,train
WARS,PRKY,0,-1,train
WARS,PSAT1,1,1,train
WARS,PSMD3,0,-1,train
WARS,PTMA,1,0,train
WARS,RBKS,0,-1,train
WARS,REV1,0,-1,train
WARS,RNF10,0,-1,train
WARS,RPL12,1,1,train
WARS,RPL37A,1,1,train
WARS,RPS12,1,1,train
WARS,RPS18,1,1,train
WARS,RPS6,1,1,train
WARS,SAMHD1,0,-1,train
WARS,SERPINA1,0,-1,train
WARS,SHTN1,0,-1,train
WARS,SLC17A9,0,-1,train
WARS,SLC2A10,0,-1,train
WARS,SNX1,0,-1,train
WARS,SP5,0,-1,train
WARS,SPCS2,0,-1,train
WARS,STAT5B,0,-1,train
WARS,TERF2,0,-1,train
WARS,TJP3,0,-1,train
WARS,TM4SF1,0,-1,train
WARS,TMEM107,0,-1,train
WARS,TMEM161A,0,-1,train
WARS,TMEM181,0,-1,train
WARS,TOM1,0,-1,train
WARS,TRAPPC2B,0,-1,train
WARS,TRIB3,1,1,train
WARS,TRIM11,0,-1,train
WARS,TRIM71,0,-1,train
WARS,UBAP2,0,-1,train
WARS,UBE2D4,0,-1,train
WARS,UBE2K,0,-1,train
WARS,ZHX3,0,-1,train
WARS,ZNF232,0,-1,train
WBP1,ACAD10,0,-1,train
WBP1,ACP6,0,-1,train
WBP1,ANKIB1,0,-1,train
WBP1,ANKRD27,0,-1,train
WBP1,ARF6,0,-1,train
WBP1,ARHGAP32,0,-1,train
WBP1,ARID4B,0,-1,train
WBP1,ATP6V1G1,0,-1,train
WBP1,B2M,0,-1,train
WBP1,BBS7,0,-1,train
WBP1,CARS,0,-1,train
WBP1,CBX8,0,-1,train
WBP1,CDC42SE2,0,-1,train
WBP1,CDK7,0,-1,train
WBP1,CENPF,0,-1,train
WBP1,CHD6,0,-1,train
WBP1,CWC22,0,-1,train
WBP1,CYP20A1,0,-1,train
WBP1,DNAAF2,0,-1,train
WBP1,E2F4,0,-1,train
WBP1,ESD,0,-1,train
WBP1,FAM20C,0,-1,train
WBP1,FAM241A,0,-1,train
WBP1,FBXL15,0,-1,train
WBP1,FKBP1A,0,-1,train
WBP1,FKBP4,0,-1,train
WBP1,GFOD2,0,-1,train
WBP1,GRB14,0,-1,train
WBP1,HEXA,0,-1,train
WBP1,ITGAE,0,-1,train
WBP1,JAML,0,-1,train
WBP1,KBTBD6,0,-1,train
